CNPollinationID,Grid_ID,S_ID,Pollination
P06657,1001,1002,Flies
P06658,1001,1002,Flies
P06659,1001,1002,Flies
P06662,1001,1002,Flies
P06663,1001,1002,Flies
P06664,1001,1002,Flies
P06665,1001,1002,Flies
P06666,1001,1002,Flies
P06667,1001,1002,Flies
P06668,1001,1002,Flies
P06669,1001,1002,Flies
P06670,1001,1002,Flies
P06671,1001,1002,Flies
P06673,1001,1002,Flies
P06675,1001,1002,Flies
P06676,1001,1002,Flies
P06677,1001,1002,Flies
P06679,1001,1002,Flies
P06680,1001,1002,Flies
P06681,1001,1002,Flies
P06682,1001,1002,Flies
P06685,1001,1002,Flies
P06686,1001,1002,Flies
P06687,1001,1002,Flies
P06688,1001,1002,Flies
P06689,1001,1002,Flies
P06691,384,385,Flies
P06692,686,687,Flies
P06692,864,865,Flies
P06692,697,698,Flies
P06692,384,385,Flies
P06692,58,59,Flies
P06693,813,814,Flies
P06694,71,72,Flies
P06694,808,809,Flies
P06694,308,309,Flies
P06694,697,698,Flies
P06694,103,104,Flies
P06694,864,865,Flies
P06694,686,687,Flies
P06694,446,447,Flies
P06694,497,498,Flies
P06694,995,996,Flies
P06694,746,747,Flies
P06694,272,273,Flies
P06695,149,150,Flies
P06696,239,240,Flies
P06697,190,191,Flies
P06697,446,447,Flies
P06697,1071,1072,Flies
P06697,272,273,Flies
P06697,455,456,Flies
P06697,58,59,Flies
P06698,446,447,Flies
P06698,808,809,Flies
P06698,182,183,Flies
P06698,686,687,Flies
P06698,902,903,Flies
P06698,190,191,Flies
P06698,864,865,Flies
P06698,231,232,Flies
P06698,619,620,Flies
P06698,384,385,Flies
P06698,995,996,Flies
P06698,697,698,Flies
P06698,507,508,Flies
P06699,1039,1040,Flies
P06699,196,197,Flies
P06699,190,191,Flies
P06699,619,620,Flies
P06699,902,903,Flies
P06699,594,595,Flies
P06700,213,214,Flies
P06700,995,996,Flies
P06700,282,283,Flies
P06700,239,240,Flies
P06701,697,698,Flies
P06701,995,996,Flies
P06702,864,865,Flies
P06703,231,232,Flies
P06703,384,385,Flies
P06703,995,996,Flies
P06703,58,59,Flies
P06703,272,273,Flies
P06704,697,698,Flies
P06704,114,115,Flies
P06706,697,698,Flies
P06707,384,385,Flies
P06707,507,508,Flies
P06707,647,648,Flies
P06709,190,191,Flies
P06709,917,918,Flies
P06709,697,698,Flies
P06709,507,508,Flies
P06709,384,385,Flies
P06709,686,687,Flies
P06709,272,273,Flies
P06709,58,59,Flies
P06710,190,191,Flies
P06710,864,865,Flies
P06710,1071,1072,Flies
P06710,384,385,Flies
P06710,697,698,Flies
P06710,532,533,Flies
P06710,58,59,Flies
P06710,272,273,Flies
P06711,995,996,Flies
P06712,808,809,Flies
P06712,995,996,Flies
P06712,697,698,Flies
P06712,384,385,Flies
P06714,384,385,Flies
P06716,196,197,Flies
P06717,1071,1072,Flies
P06717,1039,1040,Flies
P06717,562,563,Flies
P06717,190,191,Flies
P06717,864,865,Flies
P06717,917,918,Flies
P06717,594,595,Flies
P06717,272,273,Flies
P06720,384,385,Flies
P06721,291,292,Flies
P06721,697,698,Flies
P06722,190,191,Flies
P06723,239,240,Flies
P06724,190,191,Flies
P06724,283,284,Flies
P06725,995,996,Flies
P06725,594,595,Flies
P06725,239,240,Flies
P06726,808,809,Flies
P06726,182,183,Flies
P06726,995,996,Flies
P06726,384,385,Flies
P06727,995,996,Flies
P06729,190,191,Flies
P06729,686,687,Flies
P06729,864,865,Flies
P06729,902,903,Flies
P06729,697,698,Flies
P06729,384,385,Flies
P06729,532,533,Flies
P06729,647,648,Flies
P06729,58,59,Flies
P06733,444,445,Flies
P06733,58,59,Flies
P06733,71,72,Flies
P06733,308,309,Flies
P06733,686,687,Flies
P06733,902,903,Flies
P06733,291,292,Flies
P06733,190,191,Flies
P06733,864,865,Flies
P06733,1071,1072,Flies
P06733,384,385,Flies
P06733,114,115,Flies
P06733,697,698,Flies
P06733,446,447,Flies
P06733,677,678,Flies
P06733,647,648,Flies
P06734,573,574,Flies
P06734,261,262,Flies
P06734,231,232,Flies
P06734,308,309,Flies
P06734,118,119,Flies
P06734,1071,1072,Flies
P06734,283,284,Flies
P06734,864,865,Flies
P06734,697,698,Flies
P06734,686,687,Flies
P06734,507,508,Flies
P06734,596,597,Flies
P06734,818,819,Flies
P06734,272,273,Flies
P06734,497,498,Flies
P06735,190,191,Flies
P06735,384,385,Flies
P06735,103,104,Flies
P06735,697,698,Flies
P06735,1048,1049,Flies
P06735,995,996,Flies
P06735,446,447,Flies
P06735,58,59,Flies
P06735,633,634,Flies
P06735,239,240,Flies
P06735,976,977,Flies
P06735,272,273,Flies
P06736,864,865,Flies
P06736,902,903,Flies
P06736,917,918,Flies
P06736,696,697,Flies
P06736,283,284,Flies
P06736,507,508,Flies
P06736,686,687,Flies
P06736,58,59,Flies
P06736,976,977,Flies
P06736,969,970,Flies
P06737,995,996,Flies
P06738,190,191,Flies
P06738,864,865,Flies
P06738,446,447,Flies
P06738,384,385,Flies
P06738,58,59,Flies
P06739,808,809,Flies
P06739,190,191,Flies
P06739,283,284,Flies
P06739,507,508,Flies
P06739,894,895,Flies
P06739,239,240,Flies
P06739,813,814,Flies
P06740,384,385,Flies
P06740,995,996,Flies
P06740,58,59,Flies
P06741,562,563,Flies
P06741,686,687,Flies
P06741,864,865,Flies
P06741,190,191,Flies
P06741,697,698,Flies
P06741,384,385,Flies
P06742,686,687,Flies
P06742,231,232,Flies
P06742,308,309,Flies
P06742,697,698,Flies
P06742,384,385,Flies
P06742,894,895,Flies
P06742,532,533,Flies
P06742,822,823,Flies
P06742,455,456,Flies
P06742,272,273,Flies
P06742,58,59,Flies
P06744,808,809,Flies
P06744,697,698,Flies
P06744,384,385,Flies
P06744,149,150,Flies
P06744,58,59,Flies
P06744,412,413,Flies
P06744,746,747,Flies
P06744,995,996,Flies
P06745,902,903,Flies
P06745,190,191,Flies
P06745,384,385,Flies
P06745,114,115,Flies
P06745,697,698,Flies
P06746,190,191,Flies
P06746,283,284,Flies
P06746,995,996,Flies
P06747,190,191,Flies
P06747,902,903,Flies
P06747,283,284,Flies
P06747,507,508,Flies
P06747,995,996,Flies
P06747,272,273,Flies
P06747,647,648,Flies
P06747,594,595,Flies
P06748,190,191,Flies
P06748,384,385,Flies
P06750,808,809,Flies
P06750,864,865,Flies
P06750,149,150,Flies
P06750,813,814,Flies
P06752,864,865,Flies
P06752,190,191,Flies
P06752,272,273,Flies
P06752,808,809,Flies
P06753,686,687,Flies
P06753,190,191,Flies
P06753,864,865,Flies
P06753,902,903,Flies
P06753,917,918,Flies
P06753,507,508,Flies
P06753,894,895,Flies
P06754,902,903,Flies
P06754,446,447,Flies
P06755,190,191,Flies
P06756,813,814,Flies
P06757,190,191,Flies
P06757,864,865,Flies
P06757,902,903,Flies
P06757,917,918,Flies
P06757,283,284,Flies
P06757,507,508,Flies
P06758,239,240,Flies
P06759,507,508,Flies
P06760,372,373,Flies
P06760,272,273,Flies
P06760,647,648,Flies
P06760,507,508,Flies
P06761,440,441,Flies
P06761,894,895,Flies
P06761,995,996,Flies
P06761,594,595,Flies
P06762,864,865,Flies
P06762,190,191,Flies
P06762,917,918,Flies
P06762,995,996,Flies
P06763,608,609,Flies
P06763,71,72,Flies
P06763,182,183,Flies
P06763,808,809,Flies
P06763,686,687,Flies
P06763,864,865,Flies
P06763,190,191,Flies
P06763,827,828,Flies
P06763,697,698,Flies
P06763,647,648,Flies
P06763,58,59,Flies
P06763,272,273,Flies
P06763,455,456,Flies
P06765,283,284,Flies
P06765,239,240,Flies
P06765,813,814,Flies
P06767,855,856,Flies
P06767,608,609,Flies
P06767,687,688,Flies
P06767,864,865,Flies
P06767,190,191,Flies
P06767,1015,1016,Flies
P06767,686,687,Flies
P06767,808,809,Flies
P06767,182,183,Flies
P06767,697,698,Flies
P06767,283,284,Flies
P06767,455,456,Flies
P06768,697,698,Flies
P06768,995,996,Flies
P06769,231,232,Flies
P06770,446,447,Flies
P06770,58,59,Flies
P06770,272,273,Flies
P06770,647,648,Flies
P06772,808,809,Flies
P06772,686,687,Flies
P06772,995,996,Flies
P06774,697,698,Flies
P06775,697,698,Flies
P06775,384,385,Flies
P06776,446,447,Flies
P06776,190,191,Flies
P06776,864,865,Flies
P06776,917,918,Flies
P06776,697,698,Flies
P06776,58,59,Flies
P06777,864,865,Flies
P06777,697,698,Flies
P06778,1015,1016,Flies
P06778,444,445,Flies
P06778,864,865,Flies
P06778,686,687,Flies
P06778,384,385,Flies
P06778,58,59,Flies
P06779,995,996,Flies
P06827,1001,1002,Flies
P06839,1001,1002,Flies
P06845,697,698,Flies
P06917,697,698,Flies
P06924,697,698,Flies
P06924,686,687,Flies
P06924,190,191,Flies
P06929,946,947,Flies
P06929,190,191,Flies
P06929,283,284,Flies
P06929,976,977,Flies
P06930,686,687,Flies
P06930,995,996,Flies
P06931,465,466,Flies
P06931,497,498,Flies
P06931,758,759,Flies
P06931,104,105,Flies
P06931,686,687,Flies
P06932,686,687,Flies
P06932,497,498,Flies
P06933,687,688,Flies
P06933,976,977,Flies
P06933,686,687,Flies
P06933,384,385,Flies
P06933,373,374,Flies
P06933,58,59,Flies
P06933,104,105,Flies
P06933,455,456,Flies
P06934,92,93,Flies
P06934,468,469,Flies
P06934,185,186,Flies
P06934,797,798,Flies
P06934,817,818,Flies
P06934,282,283,Flies
P06934,213,214,Flies
P06935,373,374,Flies
P06935,562,563,Flies
P06936,524,525,Flies
P06936,807,808,Flies
P06936,946,947,Flies
P06936,763,764,Flies
P06936,58,59,Flies
P06937,808,809,Flies
P06937,114,115,Flies
P06937,497,498,Flies
P06937,58,59,Flies
P06937,686,687,Flies
P06938,231,232,Flies
P06939,397,398,Flies
P06939,844,845,Flies
P06939,763,764,Flies
P06939,902,903,Flies
P06939,1071,1072,Flies
P06939,114,115,Flies
P06939,455,456,Flies
P06939,507,508,Flies
P06942,1015,1016,Flies
P06942,635,636,Flies
P06943,373,374,Flies
P06943,497,498,Flies
P06945,995,996,Flies
P06945,104,105,Flies
P06945,58,59,Flies
P06945,697,698,Flies
P06945,446,447,Flies
P06946,763,764,Flies
P06947,360,361,Flies
P06947,373,374,Flies
P06947,1071,1072,Flies
P06947,272,273,Flies
P06947,497,498,Flies
P06948,687,688,Flies
P06948,686,687,Flies
P06948,373,374,Flies
P06948,647,648,Flies
P06949,864,865,Flies
P06950,697,698,Flies
P06952,864,865,Flies
P06955,697,698,Flies
P06955,295,296,Flies
P06955,995,996,Flies
P06957,1028,1029,Flies
P06957,844,845,Flies
P06957,308,309,Flies
P06957,817,818,Flies
P06957,104,105,Flies
P06957,213,214,Flies
P06959,946,947,Flies
P06959,697,698,Flies
P06959,497,498,Flies
P06960,864,865,Flies
P06960,697,698,Flies
P06964,190,191,Flies
P06964,1071,1072,Flies
P06964,212,213,Flies
P06964,894,895,Flies
P06966,917,918,Flies
P06966,190,191,Flies
P06966,864,865,Flies
P06966,686,687,Flies
P06968,864,865,Flies
P06968,114,115,Flies
P06969,308,309,Flies
P06969,62,63,Flies
P06969,501,502,Flies
P06970,844,845,Flies
P06970,114,115,Flies
P06970,995,996,Flies
P06970,813,814,Flies
P06970,497,498,Flies
P06970,697,698,Flies
P06970,686,687,Flies
P06971,58,59,Flies
P06973,995,996,Flies
P06973,697,698,Flies
P06974,763,764,Flies
P06975,687,688,Flies
P06975,541,542,Flies
P06975,212,213,Flies
P06975,686,687,Flies
P06976,231,232,Flies
P06976,104,105,Flies
P06977,1028,1029,Flies
P06977,995,996,Flies
P06977,1048,1049,Flies
P06977,446,447,Flies
P06979,902,903,Flies
P06979,114,115,Flies
P06979,283,284,Flies
P06979,507,508,Flies
P06979,894,895,Flies
P06980,397,398,Flies
P06980,507,508,Flies
P06980,239,240,Flies
P06980,976,977,Flies
P06981,864,865,Flies
P06981,1028,1029,Flies
P06981,446,447,Flies
P06981,58,59,Flies
P06982,917,918,Flies
P06982,114,115,Flies
P06982,239,240,Flies
P06982,58,59,Flies
P06982,813,814,Flies
P06983,813,814,Flies
P06984,917,918,Flies
P06985,697,698,Flies
P06986,91,92,Flies
P06986,1048,1049,Flies
P06986,762,763,Flies
P06986,282,283,Flies
P06986,501,502,Flies
P06989,1015,1016,Flies
P06989,686,687,Flies
P06989,864,865,Flies
P06990,308,309,Flies
P06990,1071,1072,Flies
P06990,373,374,Flies
P06990,551,552,Flies
P06990,58,59,Flies
P06990,497,498,Flies
P06990,272,273,Flies
P06990,1048,1049,Flies
P06990,446,447,Flies
P06991,687,688,Flies
P06991,1015,1016,Flies
P06991,190,191,Flies
P06991,864,865,Flies
P06991,384,385,Flies
P06991,995,996,Flies
P06992,808,809,Flies
P06992,864,865,Flies
P06992,114,115,Flies
P06992,995,996,Flies
P06992,746,747,Flies
P06992,697,698,Flies
P06993,864,865,Flies
P06994,697,698,Flies
P06995,357,358,Flies
P06995,239,240,Flies
P06995,455,456,Flies
P06995,104,105,Flies
P06996,864,865,Flies
P06996,384,385,Flies
P06996,686,687,Flies
P07027,776,777,Flies
P07040,697,698,Flies
P07042,647,648,Flies
P07043,507,508,Flies
P07043,746,747,Flies
P07045,384,385,Flies
P07045,446,447,Flies
P07045,995,996,Flies
P07045,697,698,Flies
P07056,1016,1017,Flies
P07060,261,262,Flies
P07060,3,4,Flies
P07060,844,845,Flies
P07060,1001,1002,Flies
P07072,697,698,Flies
P07072,686,687,Flies
P07072,190,191,Flies
P07073,1015,1016,Flies
P07073,444,445,Flies
P07073,697,698,Flies
P07073,686,687,Flies
P07073,446,447,Flies
P07075,686,687,Flies
P07076,524,525,Flies
P07080,384,385,Flies
P07081,444,445,Flies
P07081,995,996,Flies
P07081,272,273,Flies
P07083,446,447,Flies
P07083,444,445,Flies
P07083,746,747,Flies
P07083,272,273,Flies
P07084,465,466,Flies
P07084,1071,1072,Flies
P07084,272,273,Flies
P07084,58,59,Flies
P07086,864,865,Flies
P07086,182,183,Flies
P07087,687,688,Flies
P07087,384,385,Flies
P07087,412,413,Flies
P07090,808,809,Flies
P07090,763,764,Flies
P07091,412,413,Flies
P07091,758,759,Flies
P07091,687,688,Flies
P07091,864,865,Flies
P07091,946,947,Flies
P07091,91,92,Flies
P07091,534,535,Flies
P07091,213,214,Flies
P07091,607,608,Flies
P07091,384,385,Flies
P07091,524,525,Flies
P07091,818,819,Flies
P07091,190,191,Flies
P07091,492,493,Flies
P07091,697,698,Flies
P07091,1015,1016,Flies
P07091,686,687,Flies
P07091,446,447,Flies
P07091,444,445,Flies
P07091,465,466,Flies
P07091,1071,1072,Flies
P07091,1039,1040,Flies
P07091,232,233,Flies
P07091,594,595,Flies
P07091,917,918,Flies
P07091,962,963,Flies
P07091,922,923,Flies
P07091,181,182,Flies
P07091,844,845,Flies
P07091,1079,1080,Flies
P07091,763,764,Flies
P07091,182,183,Flies
P07091,808,809,Flies
P07091,910,911,Flies
P07091,231,232,Flies
P07091,902,903,Flies
P07091,634,635,Flies
P07091,118,119,Flies
P07091,308,309,Flies
P07091,114,115,Flies
P07091,283,284,Flies
P07091,807,808,Flies
P07091,995,996,Flies
P07091,507,508,Flies
P07091,541,542,Flies
P07091,272,273,Flies
P07091,295,296,Flies
P07091,497,498,Flies
P07091,455,456,Flies
P07091,746,747,Flies
P07091,373,374,Flies
P07091,58,59,Flies
P07091,1001,1002,Flies
P07093,182,183,Flies
P07093,763,764,Flies
P07093,231,232,Flies
P07095,808,809,Flies
P07095,182,183,Flies
P07098,412,413,Flies
P07099,412,413,Flies
P07099,758,759,Flies
P07099,687,688,Flies
P07099,864,865,Flies
P07099,946,947,Flies
P07099,91,92,Flies
P07099,534,535,Flies
P07099,213,214,Flies
P07099,607,608,Flies
P07099,384,385,Flies
P07099,524,525,Flies
P07099,818,819,Flies
P07099,190,191,Flies
P07099,492,493,Flies
P07099,697,698,Flies
P07099,1015,1016,Flies
P07099,686,687,Flies
P07099,446,447,Flies
P07099,444,445,Flies
P07099,465,466,Flies
P07099,1071,1072,Flies
P07099,1039,1040,Flies
P07099,232,233,Flies
P07099,594,595,Flies
P07099,917,918,Flies
P07099,962,963,Flies
P07099,922,923,Flies
P07099,181,182,Flies
P07099,844,845,Flies
P07099,1079,1080,Flies
P07099,763,764,Flies
P07099,182,183,Flies
P07099,808,809,Flies
P07099,910,911,Flies
P07099,231,232,Flies
P07099,902,903,Flies
P07099,634,635,Flies
P07099,118,119,Flies
P07099,308,309,Flies
P07099,114,115,Flies
P07099,283,284,Flies
P07099,807,808,Flies
P07099,995,996,Flies
P07099,507,508,Flies
P07099,541,542,Flies
P07099,272,273,Flies
P07099,295,296,Flies
P07099,497,498,Flies
P07099,455,456,Flies
P07099,746,747,Flies
P07099,373,374,Flies
P07099,58,59,Flies
P07099,1001,1002,Flies
P07100,412,413,Flies
P07100,384,385,Flies
P07103,1001,1002,Flies
P07104,182,183,Flies
P07109,181,182,Flies
P07112,190,191,Flies
P07113,864,865,Flies
P07113,1015,1016,Flies
P07113,697,698,Flies
P07113,384,385,Flies
P07113,686,687,Flies
P07114,634,635,Flies
P07114,864,865,Flies
P07116,384,385,Flies
P07118,412,413,Flies
P07119,231,232,Flies
P07120,524,525,Flies
P07120,946,947,Flies
P07120,446,447,Flies
P07120,917,918,Flies
P07120,497,498,Flies
P07120,746,747,Flies
P07120,373,374,Flies
P07121,492,493,Flies
P07121,808,809,Flies
P07121,190,191,Flies
P07123,444,445,Flies
P07124,686,687,Flies
P07125,697,698,Flies
P07125,232,233,Flies
P07125,686,687,Flies
P07125,190,191,Flies
P07129,697,698,Flies
P07129,686,687,Flies
P07129,232,233,Flies
P07131,213,214,Flies
P07132,864,865,Flies
P07132,686,687,Flies
P07132,384,385,Flies
P07132,697,698,Flies
P07132,1015,1016,Flies
P07135,412,413,Flies
P07135,758,759,Flies
P07135,687,688,Flies
P07135,864,865,Flies
P07135,946,947,Flies
P07135,91,92,Flies
P07135,534,535,Flies
P07135,213,214,Flies
P07135,607,608,Flies
P07135,384,385,Flies
P07135,524,525,Flies
P07135,818,819,Flies
P07135,190,191,Flies
P07135,492,493,Flies
P07135,697,698,Flies
P07135,1015,1016,Flies
P07135,686,687,Flies
P07135,446,447,Flies
P07135,444,445,Flies
P07135,465,466,Flies
P07135,1071,1072,Flies
P07135,1039,1040,Flies
P07135,232,233,Flies
P07135,594,595,Flies
P07135,917,918,Flies
P07135,962,963,Flies
P07135,922,923,Flies
P07135,181,182,Flies
P07135,844,845,Flies
P07135,1079,1080,Flies
P07135,763,764,Flies
P07135,182,183,Flies
P07135,808,809,Flies
P07135,910,911,Flies
P07135,231,232,Flies
P07135,902,903,Flies
P07135,634,635,Flies
P07135,118,119,Flies
P07135,308,309,Flies
P07135,114,115,Flies
P07135,283,284,Flies
P07135,807,808,Flies
P07135,995,996,Flies
P07135,507,508,Flies
P07135,541,542,Flies
P07135,272,273,Flies
P07135,295,296,Flies
P07135,497,498,Flies
P07135,455,456,Flies
P07135,746,747,Flies
P07135,373,374,Flies
P07135,58,59,Flies
P07135,1001,1002,Flies
P07142,91,92,Flies
P07146,763,764,Flies
P07146,808,809,Flies
P07147,687,688,Flies
P07149,444,445,Flies
P07149,763,764,Flies
P07149,182,183,Flies
P07149,910,911,Flies
P07152,182,183,Flies
P07152,763,764,Flies
P07161,412,413,Flies
P07161,758,759,Flies
P07161,687,688,Flies
P07161,864,865,Flies
P07161,946,947,Flies
P07161,91,92,Flies
P07161,534,535,Flies
P07161,213,214,Flies
P07161,607,608,Flies
P07161,384,385,Flies
P07161,524,525,Flies
P07161,818,819,Flies
P07161,190,191,Flies
P07161,492,493,Flies
P07161,697,698,Flies
P07161,1015,1016,Flies
P07161,686,687,Flies
P07161,446,447,Flies
P07161,444,445,Flies
P07161,465,466,Flies
P07161,1071,1072,Flies
P07161,1039,1040,Flies
P07161,232,233,Flies
P07161,594,595,Flies
P07161,917,918,Flies
P07161,962,963,Flies
P07161,922,923,Flies
P07161,181,182,Flies
P07161,844,845,Flies
P07161,1079,1080,Flies
P07161,763,764,Flies
P07161,182,183,Flies
P07161,808,809,Flies
P07161,910,911,Flies
P07161,231,232,Flies
P07161,902,903,Flies
P07161,634,635,Flies
P07161,118,119,Flies
P07161,308,309,Flies
P07161,114,115,Flies
P07161,283,284,Flies
P07161,807,808,Flies
P07161,995,996,Flies
P07161,507,508,Flies
P07161,541,542,Flies
P07161,272,273,Flies
P07161,295,296,Flies
P07161,497,498,Flies
P07161,455,456,Flies
P07161,746,747,Flies
P07161,373,374,Flies
P07161,58,59,Flies
P07161,1001,1002,Flies
P07164,844,845,Flies
P07167,182,183,Flies
P07169,272,273,Flies
P07170,687,688,Flies
P07170,946,947,Flies
P07170,507,508,Flies
P07170,272,273,Flies
P07171,962,963,Flies
P07171,308,309,Flies
P07171,455,456,Flies
P07178,182,183,Flies
P07180,697,698,Flies
P07181,697,698,Flies
P07181,808,809,Flies
P07181,686,687,Flies
P07184,687,688,Flies
P07184,686,687,Flies
P07184,1015,1016,Flies
P07184,807,808,Flies
P07186,763,764,Flies
P07187,1015,1016,Flies
P07190,687,688,Flies
P07190,946,947,Flies
P07190,190,191,Flies
P07194,182,183,Flies
P07195,763,764,Flies
P07195,231,232,Flies
P07196,686,687,Flies
P07196,697,698,Flies
P07208,82,83,Flies
P07281,849,850,Flies
P07281,353,354,Flies
P07325,849,850,Flies
P07605,1079,1080,Flies
P07636,562,563,Flies
P07646,562,563,Flies
P07704,1079,1080,Flies
P07774,562,563,Flies
P07774,496,497,Flies
P07774,3,4,Flies
P07774,1050,1051,Flies
P07774,395,396,Flies
P07774,650,651,Flies
P07774,776,777,Flies
P07779,182,183,Flies
P07787,3,4,Flies
P07792,446,447,Flies
P07792,0,1,Flies
P07792,776,777,Flies
P07792,665,666,Flies
P07792,261,262,Flies
